P homeless,P exit,P undetected,Simulation,# Consecutive,# Episodic,# Chronic,# Ever Homeless,# Undetected Chronic,Frac Undetected Chronic,Wall Time (s),Episodic as % Chronic
0.0125,0.0075,0.0025,7,9093,9826,18919,20000,2916,0.29676368817423165,3.853044544999989,0.5193720598340292
0.0125,0.0075,0.005,7,10203,8723,18926,20000,1549,0.17757652183881692,4.023046641999997,0.46090034872661945
0.0125,0.005,0.0125,7,13611,3192,16803,19999,229,0.07174185463659148,4.430453942999975,0.18996607748616318
0.0125,0.0075,0.0075,7,10508,8222,18730,20000,916,0.11140841644368767,4.330737091000003,0.43897490656700483
0.0125,0.0075,0.01,7,10700,7970,18670,20000,630,0.07904642409033877,4.591156287000018,0.4268880557043385
0.0025,0.0025,0.0025,8,9912,56,9968,18692,19,0.3392857142857143,1.4659627549999925,0.0056179775280898875
0.0125,0.01,0.0025,7,7056,12689,19745,20000,2804,0.22097880053589725,4.41443743100001,0.6426437072676627
0.0125,0.0075,0.0125,7,10752,7858,18610,20000,439,0.0558666327309748,4.932152013999996,0.42224610424502956
0.0025,0.0025,0.005,8,10385,40,10425,18728,6,0.15,1.6453996809999865,0.0038369304556354917
0.0025,0.0025,0.0075,8,10741,23,10764,18722,3,0.13043478260869565,1.8211229350000053,0.002136752136752137
0.0125,0.01,0.005,7,7993,11947,19940,20000,1605,0.1343433497949276,4.590656502000002,0.5991474423269809
0.0125,0.01,0.0075,7,8137,11799,19936,20000,1035,0.08771929824561403,4.694406844000014,0.5918439004815409
0.0025,0.0025,0.01,8,10759,23,10782,18703,1,0.043478260869565216,2.0973904099999743,0.0021331849378593954
0.0025,0.005,0.0025,8,5953,409,6362,18748,137,0.33496332518337407,1.5710207120000064,0.06428795976108143
0.0025,0.005,0.005,8,6602,308,6910,18681,62,0.2012987012987013,1.8438553189999993,0.04457308248914617
0.0125,0.01,0.01,7,8122,11649,19771,19999,760,0.06524165164391793,5.087674976000017,0.5891962976076071
0.0025,0.005,0.0075,8,6630,249,6879,18694,33,0.13253012048192772,1.970857379999984,0.03619712167466201
0.0025,0.0025,0.0125,8,10889,19,10908,18732,2,0.10526315789473684,2.5514788679999754,0.0017418408507517418
0.0125,0.0125,0.0025,7,5688,14306,19994,20000,2468,0.1725150286593038,4.885474454000018,0.7155146543963189
0.0125,0.0125,0.005,7,6301,14021,20322,20000,1589,0.11333000499251124,4.996993754000016,0.6899419348489322
0.0125,0.01,0.0125,7,8101,11703,19804,20000,623,0.05323421344954285,5.338022688000024,0.5909412239951525
0.0025,0.0075,0.0025,8,4272,871,5143,18656,265,0.30424799081515497,1.8265411440000037,0.1693564067664787
0.0025,0.005,0.01,8,6760,231,6991,18730,18,0.07792207792207792,2.250242721999996,0.033042483192676296
0.0125,0.0125,0.0075,7,6534,14079,20613,20000,1045,0.07422402159244265,5.25450601,0.6830155726968418
0.0025,0.005,0.0125,8,6696,213,6909,18704,13,0.06103286384976526,2.4592602410000097,0.030829353017802867
0.0025,0.0075,0.005,8,4671,634,5305,18712,150,0.23659305993690852,1.9144140420000042,0.11950989632422243
0.0125,0.0125,0.01,7,6220,14125,20345,20000,734,0.0519646017699115,5.540995242000008,0.69427377734087
0.0025,0.0075,0.0075,8,4583,617,5200,18686,73,0.11831442463533225,2.156022947999986,0.11865384615384615
0.0025,0.01,0.0025,8,3233,1091,4324,18730,304,0.27864344637946836,1.977996614999995,0.2523126734505088
0.0125,0.0125,0.0125,7,6268,14298,20566,20000,647,0.04525108406770178,5.733387136000005,0.6952251288534474
0.0025,0.0075,0.01,8,4459,585,5044,18697,70,0.11965811965811966,2.3998796600000105,0.11597938144329897
0.0025,0.01,0.005,8,3521,1051,4572,18692,214,0.20361560418648905,1.9880132199999991,0.22987751531058617
0.0025,0.0075,0.0125,8,4396,532,4928,18737,64,0.12030075187969924,2.4122519170000203,0.10795454545454546
0.0025,0.01,0.0075,8,3394,1036,4430,18680,160,0.15444015444015444,2.1257610020000186,0.23386004514672687
0.0025,0.01,0.01,8,3258,961,4219,18655,139,0.14464099895941726,2.235610586000007,0.2277790945721735
0.0025,0.0125,0.0025,8,2495,1283,3778,18750,330,0.2572096648480125,2.011220433999995,0.33959767072525143
0.0025,0.0125,0.005,8,2784,1286,4070,18663,252,0.19595645412130638,2.086794292999997,0.31597051597051595
0.0025,0.01,0.0125,8,3118,927,4045,18732,117,0.1262135922330097,2.4041212460000168,0.22917181705809642
0.0025,0.0125,0.0075,8,2519,1189,3708,18671,189,0.15895710681244743,2.1426000049999914,0.32065803667745413
0.005,0.0025,0.0025,8,12887,371,13258,19908,113,0.3045822102425876,1.7907049719999861,0.0279831045406547
0.0025,0.0125,0.01,8,2398,1210,3608,18772,195,0.16115702479338842,2.3114772080000137,0.3353658536585366
0.0025,0.0125,0.0125,8,2211,1259,3470,18641,222,0.17633042096902304,2.377755007000019,0.36282420749279537
0.005,0.0025,0.005,8,13597,211,13808,19901,46,0.21800947867298578,2.1113826699999834,0.015280996523754345
0.005,0.0025,0.0075,8,13812,104,13916,19910,6,0.057692307692307696,2.4602347059999943,0.0074734118999712565
0.005,0.005,0.0025,8,8854,2036,10890,19913,670,0.3290766208251473,2.300281475999981,0.1869605142332415
0.005,0.005,0.005,8,9626,1495,11121,19913,302,0.2020066889632107,2.489176842000006,0.13443035698228575
0.005,0.0025,0.01,8,14071,107,14178,19904,9,0.08411214953271028,2.780591705000006,0.00754690365354775
0.005,0.005,0.0075,8,9900,1313,11213,19923,163,0.12414318354912414,2.7729607699999974,0.11709622759297245
0.005,0.0025,0.0125,8,13842,104,13946,19921,10,0.09615384615384616,3.0984473519999938,0.007457335436684354
0.005,0.005,0.01,8,9948,1216,11164,19920,113,0.09292763157894737,2.922601419999978,0.10892153350053745
0.005,0.0075,0.0025,8,6313,4176,10489,19905,1158,0.27729885057471265,2.6481154329999868,0.39813137572695206
0.005,0.0075,0.005,8,7319,3326,10645,19911,585,0.17588695129284426,2.789867180000016,0.31244715829027714
0.005,0.005,0.0125,8,10033,1082,11115,19913,78,0.07208872458410351,3.285145777999986,0.0973459289248763
0.005,0.0075,0.0075,8,7343,3080,10423,19919,380,0.12337662337662338,3.0179403280000088,0.2955003357958361
0.005,0.0075,0.01,8,7314,2951,10265,19909,312,0.10572687224669604,3.208741238000016,0.287481734047735
0.005,0.01,0.0025,8,5044,5337,10381,19931,1356,0.2540753232152895,2.932530012000001,0.5141123205856853
0.005,0.0075,0.0125,8,7188,2925,10113,19918,273,0.09333333333333334,3.394436627999994,0.28923168199347377
0.005,0.01,0.005,8,5580,4953,10533,19921,844,0.1704017767009893,3.0262770450000005,0.47023639988607235
0.005,0.01,0.0075,8,5663,4627,10290,19927,561,0.121244867084504,3.2210489409999923,0.4496598639455782
0.0075,0.0025,0.0025,8,14314,589,14903,19993,220,0.3735144312393888,1.9374917289999871,0.03952224384352144
0.005,0.01,0.01,8,5409,4528,9937,19921,463,0.10225265017667845,3.3397630099999844,0.4556707255710979
0.005,0.0125,0.0025,8,4040,5973,10013,19914,1291,0.21613929348735977,3.0031233619999966,0.5965245181264356
0.0075,0.0025,0.005,8,14899,369,15268,19995,87,0.23577235772357724,2.212136988999987,0.024168194917474458
0.005,0.0125,0.005,8,4417,5770,10187,19918,866,0.15008665511265165,3.112326588000002,0.5664081672720134
0.005,0.01,0.0125,8,5254,4500,9754,19934,427,0.09488888888888888,3.5139328410000132,0.46134919007586633
0.005,0.0125,0.0075,8,4236,5723,9959,19922,720,0.1258081425825616,3.2810882040000138,0.5746560899688724
0.0075,0.0025,0.0075,8,15260,268,15528,19992,29,0.10820895522388059,2.639308461000013,0.017259144770736732
0.005,0.0125,0.01,8,4121,5784,9905,19910,609,0.10529045643153527,3.4097440290000236,0.5839475012619889
0.0075,0.0025,0.01,8,15396,233,15629,19995,17,0.07296137339055794,2.9703586640000026,0.014908183505022715
0.005,0.0125,0.0125,8,3856,5949,9805,19913,670,0.11262397041519583,3.604649681000012,0.6067312595614482
0.0075,0.005,0.0025,8,10478,3625,14103,19999,1150,0.31724137931034485,2.6171462700000063,0.25703750974969863
0.0075,0.005,0.005,8,11575,2746,14321,19996,583,0.2123088128186453,2.760636347000002,0.19174638642552894
0.0075,0.0025,0.0125,8,15330,197,15527,19998,15,0.07614213197969544,3.2282666110000093,0.012687576479680556
0.0075,0.005,0.0075,8,11602,2459,14061,19994,302,0.12281415209434729,3.0495832860000007,0.17488087618234835
0.0075,0.005,0.01,8,11825,2180,14005,19994,200,0.09174311926605505,3.4251738279999984,0.15565869332381294
0.0075,0.0075,0.0025,8,7791,7085,14876,19996,1884,0.26591390261115033,3.205125341000013,0.4762705028233396
0.0075,0.0075,0.005,8,8612,5953,14565,19993,1019,0.17117419788342011,3.284431097999999,0.4087195331273601
0.0075,0.005,0.0125,8,11684,2068,13752,19995,138,0.06673114119922631,3.715069896000017,0.1503781268179174
0.0075,0.0075,0.0075,8,8770,5547,14317,19989,609,0.10978907517577069,3.538746623999998,0.38744150310819303
0.0075,0.01,0.0025,8,5904,9217,15121,19993,2054,0.22284908321579688,3.3983804510000084,0.609549632960783
0.0075,0.0075,0.01,8,8784,5343,14127,19994,435,0.08141493542953397,3.7721452720000173,0.3782119345933319
0.0075,0.0075,0.0125,8,8869,5168,14037,19995,369,0.07140092879256967,4.040805105000004,0.3681698368597279
0.0075,0.01,0.005,8,6798,8595,15393,19992,1323,0.15392670157068064,3.660291653999991,0.5583706879750536
0.0075,0.01,0.0075,8,6680,8429,15109,19997,915,0.1085538023490331,3.8535718480000014,0.5578794096234033
0.0075,0.0125,0.0025,8,4893,10478,15371,19995,1980,0.1889673601832411,3.7918632739999794,0.6816732808535554
0.01,0.0025,0.0025,8,15146,775,15921,20000,283,0.36516129032258066,2.058248567000021,0.04867784686891527
0.0075,0.01,0.01,8,6865,8079,14944,19995,721,0.08924371828196559,3.964129853000003,0.5406183083511777
0.0075,0.0125,0.005,8,5369,10150,15519,19992,1282,0.12630541871921183,3.8541570909999905,0.6540369869192603
0.0075,0.01,0.0125,8,6669,8016,14685,19992,575,0.0717315369261477,4.305075098000003,0.5458631256384066
0.01,0.0025,0.005,8,15737,482,16219,20000,103,0.21369294605809128,2.3704530470000122,0.029718231703557557
0.0075,0.0125,0.0075,8,5335,10145,15480,19991,963,0.09492360768851651,4.055275715999983,0.6553617571059431
0.01,0.0025,0.0075,8,16052,346,16398,20000,37,0.1069364161849711,2.738471062000002,0.021100134162702767
0.0075,0.0125,0.01,8,5152,10140,15292,19997,795,0.07840236686390532,4.294534980000009,0.6630918127125295
0.01,0.005,0.0025,8,11431,4615,16046,20000,1538,0.333261105092091,2.708252033000008,0.28761061946902655
0.01,0.0025,0.01,8,16073,315,16388,20000,29,0.09206349206349207,3.094397310000005,0.019221381498657555
0.0075,0.0125,0.0125,8,4982,10166,15148,19996,748,0.07357859531772576,4.438138030999994,0.671111697913916
0.01,0.0025,0.0125,8,16254,272,16526,19999,23,0.08455882352941177,3.39729022100002,0.016458913227641293
0.01,0.005,0.005,8,12410,3650,16060,20000,731,0.2002739726027397,3.058051889000012,0.22727272727272727
0.01,0.005,0.0075,8,12766,3283,16049,19998,397,0.1209259823332318,3.247748698999999,0.20456103183999003
0.01,0.005,0.01,8,12923,2897,15820,19999,260,0.08974801518812564,3.5360876270000006,0.18312262958280656
0.01,0.0075,0.0025,8,8543,8720,17263,20000,2382,0.2731651376146789,3.4077994339999975,0.5051265712796154
0.01,0.0075,0.005,8,9736,7618,17354,20000,1367,0.17944342347072723,3.4995233239999948,0.4389766048173332
0.01,0.005,0.0125,8,12830,2744,15574,20000,176,0.0641399416909621,3.9401137909999875,0.17619108771028638
0.01,0.0075,0.0075,8,9735,7268,17003,20000,823,0.11323610346725371,3.7288596420000033,0.42745397870963947
0.01,0.01,0.0025,8,6586,11405,17991,20000,2421,0.2122753178430513,3.788945092000006,0.6339280751486854
0.01,0.0075,0.01,8,9950,6959,16909,19998,541,0.07774105474924559,4.068657969000014,0.4115559761073984
0.01,0.0075,0.0125,8,10002,6712,16714,20000,406,0.060488676996424316,4.363818952000003,0.4015795141797296
0.01,0.01,0.005,8,7483,10656,18139,20000,1516,0.14226726726726727,4.06787936500001,0.5874634764871272
0.01,0.01,0.0075,8,7613,10666,18279,20000,1031,0.09666229139321207,4.296967410999997,0.5835111329941463
0.0125,0.0025,0.0025,8,15633,932,16565,20000,390,0.4184549356223176,2.10741496,0.05626320555387866
0.0125,0.0025,0.005,8,16161,531,16692,20000,121,0.2278719397363465,2.485566583999997,0.03181164629762761
0.01,0.01,0.01,8,7572,10397,17969,19999,720,0.06925074540732903,4.647059382000009,0.5786076019811899
0.01,0.0125,0.0025,8,5329,13051,18380,19999,2189,0.16772661098766378,4.3226430600000185,0.7100652883569096
0.01,0.01,0.0125,8,7510,10444,17954,20000,596,0.057066258138644195,4.835413363000015,0.5817088114069289
0.01,0.0125,0.005,8,5810,12871,18681,19999,1445,0.11226788905290964,4.419840534000002,0.6889888121620898
0.0125,0.0025,0.0075,8,16479,443,16922,20000,56,0.12641083521444696,2.8578826520000007,0.026178938659732892
0.01,0.0125,0.0075,8,6049,12614,18663,20000,940,0.07452037418741081,4.704161239000001,0.6758827626855275
0.0125,0.0025,0.01,8,16603,361,16964,20000,26,0.07202216066481995,3.2450483130000123,0.02128035840603631
0.01,0.0125,0.01,8,5912,12751,18663,20000,765,0.05999529448670692,4.910691504999988,0.6832234903284574
0.0125,0.005,0.0025,8,11913,5240,17153,20000,1878,0.3583969465648855,3.058404459000002,0.3054859208301755
0.0125,0.0025,0.0125,8,16716,311,17027,20000,13,0.04180064308681672,3.681245383000004,0.018265108357314853
0.0125,0.005,0.005,8,13085,4219,17304,20000,845,0.20028442758947618,3.252452491000014,0.24381645862228388
0.01,0.0125,0.0125,8,5736,12898,18634,20000,711,0.05512482555434951,5.229596853000004,0.6921755930020392
0.0125,0.005,0.0075,8,13469,3640,17109,20000,438,0.12032967032967033,3.5444441700000198,0.21275352153837163
0.0125,0.005,0.01,8,13612,3378,16990,20000,299,0.08851391355831853,3.8073506039999927,0.19882283696291936
0.0125,0.005,0.0125,8,13618,3250,16868,20000,203,0.062461538461538464,4.311831745999996,0.1926725160066398
0.0125,0.0075,0.0025,8,8956,9878,18834,20000,2922,0.2958088681919417,3.793275026999993,0.5244770096633747
0.0125,0.0075,0.005,8,10145,8754,18899,20000,1565,0.1787754169522504,3.913906082000011,0.46319911106407746
0.0125,0.0075,0.0075,8,10645,8195,18840,20000,911,0.1111653447223917,4.279680883999987,0.4349787685774947
0.0125,0.0075,0.01,8,10651,7836,18487,20000,585,0.07465543644716692,4.508267985999993,0.4238654189430411
0.0125,0.01,0.0025,8,6997,12691,19688,20000,2822,0.22236230399495704,4.36855998499999,0.6446058512799675
0.0025,0.0025,0.0025,9,9721,65,9786,18748,16,0.24615384615384617,1.4764469909999889,0.006642141835274882
0.0125,0.01,0.005,8,8099,11866,19965,19999,1680,0.14158098769593797,4.423498383999998,0.5943400951665414
0.0125,0.0075,0.0125,8,10743,7689,18432,20000,416,0.05410326440369359,4.8258481029999984,0.4171549479166667
0.0025,0.0025,0.005,9,10449,34,10483,18730,7,0.20588235294117646,1.591999831999999,0.0032433463703138415
0.0125,0.01,0.0075,8,8197,11723,19920,20000,1029,0.08777616651027893,4.477335467000017,0.5885040160642571
0.0125,0.01,0.01,8,8287,11705,19992,20000,713,0.060914139256727895,4.6451581600000225,0.585484193677471
0.0125,0.01,0.0125,8,8237,11594,19831,20000,589,0.05080213903743316,4.71126714899998,0.5846402097725782
0.0125,0.0125,0.0025,8,5600,14314,19914,20000,2333,0.1629872851753528,4.185581098,0.7187908004419001
0.0125,0.0125,0.005,8,6233,14134,20367,20000,1594,0.11277769916513372,4.23292338600001,0.6939657288751412
0.0125,0.0125,0.0075,8,6277,14180,20457,20000,1036,0.07306064880112835,4.229911731000016,0.6931612650926333
0.0125,0.0125,0.01,8,6304,14174,20478,20000,722,0.05093833780160858,4.267224806999991,0.6921574372497314
0.0125,0.0125,0.0125,8,6060,14397,20457,20000,599,0.041605890115996386,4.034325185,0.7037688810676053
0.0025,0.0025,0.0075,9,10667,25,10692,18726,3,0.12,1.6244182690000173,0.0023381967826412273
0.0025,0.005,0.0025,9,6012,418,6430,18643,119,0.284688995215311,1.5267610720000278,0.06500777604976672
0.0025,0.005,0.005,9,6606,321,6927,18731,63,0.19626168224299065,1.7410032929999772,0.04634040710264184
0.0025,0.0025,0.01,9,10794,25,10819,18633,2,0.08,1.9571138919999953,0.002310749607172567
0.0025,0.0075,0.0025,9,4206,843,5049,18730,244,0.28944246737841045,1.7433980739999981,0.16696375519904932
0.0025,0.005,0.0075,9,6752,262,7014,18678,47,0.17938931297709923,1.9168069670000136,0.03735386370116909
0.0025,0.0025,0.0125,9,10825,25,10850,18676,1,0.04,2.2392962039999986,0.002304147465437788
0.0025,0.0075,0.005,9,4658,701,5359,18720,145,0.20684736091298145,1.9434954329999812,0.13080798656465759
0.0025,0.005,0.01,9,6779,227,7006,18757,30,0.13215859030837004,2.138790350999983,0.03240079931487297
0.0025,0.0075,0.0075,9,4576,605,5181,18669,95,0.15702479338842976,2.029694446999997,0.11677282377919321
0.0025,0.005,0.0125,9,6731,207,6938,18772,19,0.09178743961352658,2.3752680739999903,0.02983568751801672
0.0025,0.01,0.0025,9,3145,1170,4315,18746,326,0.27863247863247864,1.9680428819999918,0.2711471610660487
0.0025,0.0075,0.01,9,4530,598,5128,18693,71,0.11872909698996656,2.2779307369999913,0.11661466458658347
0.0025,0.01,0.005,9,3498,994,4492,18749,228,0.22937625754527163,2.0402338650000047,0.22128227960819233
0.0025,0.0075,0.0125,9,4470,564,5034,18706,73,0.12943262411347517,2.4064412860000175,0.11203814064362336
0.0025,0.01,0.0075,9,3358,965,4323,18700,161,0.16683937823834197,2.1121995119999895,0.22322461253758963
0.0025,0.01,0.01,9,3234,981,4215,18781,137,0.1396534148827727,2.673469028999989,0.23274021352313168
0.0025,0.0125,0.0025,9,2542,1255,3797,18683,329,0.2621513944223108,2.422265756999991,0.3305240979720832
0.0025,0.0125,0.005,9,2699,1148,3847,18672,224,0.1951219512195122,2.482464157999999,0.29841434884325446
0.0025,0.01,0.0125,9,3089,933,4022,18722,109,0.11682743837084673,2.8352866810000137,0.23197414221780208
0.005,0.0025,0.0025,9,12840,329,13169,19916,107,0.3252279635258359,2.2391034879999836,0.024982914420229325
0.0025,0.0125,0.0075,9,2573,1215,3788,18703,181,0.14897119341563786,2.5936830599999894,0.32074973600844775
0.0025,0.0125,0.01,9,2346,1218,3564,18668,180,0.1477832512315271,2.7972609789999865,0.34175084175084175
0.005,0.0025,0.005,9,13657,173,13830,19931,36,0.20809248554913296,2.718314169999985,0.012509038322487346
0.0025,0.0125,0.0125,9,2212,1246,3458,18655,200,0.16051364365971107,3.1031628929999897,0.3603238866396761
0.005,0.0025,0.0075,9,13897,145,14042,19920,13,0.0896551724137931,3.1222587240000053,0.010326164364050705
0.005,0.005,0.0025,9,8754,2065,10819,19905,647,0.313317191283293,3.055830319999984,0.19086791755245403
0.005,0.0025,0.01,9,14005,110,14115,19924,7,0.06363636363636363,3.502527303999983,0.0077931278781438185
0.005,0.005,0.005,9,9649,1522,11171,19909,325,0.21353482260183967,3.288107963999977,0.13624563602184228
0.005,0.005,0.0075,9,9797,1303,11100,19940,143,0.10974673829623945,3.513669937000003,0.11738738738738738
0.005,0.0025,0.0125,9,14115,106,14221,19917,7,0.0660377358490566,3.865373291999987,0.007453765557977639
0.005,0.005,0.01,9,9877,1173,11050,19904,127,0.1082693947144075,3.6337698469999964,0.10615384615384615
0.005,0.0075,0.0025,9,6361,4039,10400,19916,1148,0.28422876949740034,3.049988020000029,0.3883653846153846
0.005,0.0075,0.005,9,7198,3315,10513,19908,613,0.18491704374057316,3.182128669999969,0.3153238847141634
0.005,0.005,0.0125,9,10102,1070,11172,19928,77,0.07196261682242991,3.6191747479999776,0.09577515216612961
0.005,0.0075,0.0075,9,7264,3118,10382,19910,390,0.12508017960230916,3.327006406999999,0.3003274898863417
0.005,0.01,0.0025,9,4946,5364,10310,19905,1299,0.24217002237136465,3.108038573999977,0.5202715809893308
0.005,0.0075,0.01,9,7318,2852,10170,19915,285,0.09992987377279103,3.494888335000013,0.28043264503441495
0.005,0.01,0.005,9,5541,4947,10488,19916,779,0.15746917323630483,3.1490193409999847,0.47168192219679633
0.005,0.0075,0.0125,9,7209,2838,10047,19909,249,0.08773784355179703,3.708399869999994,0.2824723798148701
0.005,0.01,0.0075,9,5533,4767,10300,19914,610,0.12796307950492972,3.262285545999987,0.4628155339805825
0.005,0.01,0.01,9,5347,4558,9905,19897,444,0.09741114523913998,3.4299764529999663,0.4601716304896517
0.005,0.0125,0.0025,9,3897,6091,9988,19919,1277,0.20965358725989164,3.0340793010000198,0.6098317981577893
0.0075,0.0025,0.0025,9,14233,617,14850,19990,229,0.3711507293354943,2.0200501630000076,0.04154882154882155
0.005,0.01,0.0125,9,5216,4616,9832,19919,483,0.10463604852686309,3.5361893569999836,0.4694873881204231
0.005,0.0125,0.005,9,4438,5872,10310,19924,887,0.1510558583106267,3.2372042510000085,0.5695441319107662
0.0075,0.0025,0.005,9,15027,338,15365,19993,63,0.1863905325443787,2.309884487999966,0.021998047510575984
0.005,0.0125,0.0075,9,4253,5873,10126,19919,706,0.12021113570577217,3.378405286000003,0.5799920995457238
0.005,0.0125,0.01,9,4053,5942,9995,19919,641,0.10787613598115113,3.4597342830000173,0.5944972486243122
0.0075,0.0025,0.0075,9,15283,290,15573,19991,31,0.10689655172413794,2.6576294449999978,0.0186219739292365
0.005,0.0125,0.0125,9,3846,5789,9635,19918,643,0.11107272413197443,3.815582460999991,0.6008303061754022
0.0075,0.005,0.0025,9,10339,3691,14030,19998,1186,0.32132213492278516,2.674232912999969,0.2630791161796151
0.0075,0.0025,0.01,9,15304,217,15521,19998,13,0.059907834101382486,3.058179387999985,0.013981057921525675
0.0075,0.005,0.005,9,11434,2742,14176,19996,506,0.18453683442742524,2.7780797749999806,0.1934255079006772
0.0075,0.0025,0.0125,9,15316,223,15539,19996,10,0.04484304932735426,3.3652651149999997,0.014350987837055152
0.0075,0.005,0.0075,9,11670,2390,14060,19995,278,0.11631799163179916,3.0928190519999816,0.16998577524893316
0.0075,0.005,0.01,9,11651,2201,13852,19995,194,0.08814175374829623,3.46970300199996,0.1588940225238233
0.0075,0.0075,0.0025,9,7754,6983,14737,19995,1835,0.26278103966776456,3.183303904000013,0.47384135169980324
0.0075,0.0075,0.005,9,8738,5971,14709,19997,1023,0.17132808574778094,3.3469907589999934,0.40594194030865455
0.0075,0.005,0.0125,9,11769,2117,13886,19993,142,0.0670760510155881,3.756083222999962,0.15245571078784387
0.0075,0.0075,0.0075,9,8705,5661,14366,19992,656,0.11588058646882177,3.7072267820000206,0.3940554086036475
0.0075,0.0075,0.01,9,8887,5244,14131,19993,442,0.08428680396643784,3.8496786149999593,0.3710990021937584
0.0075,0.01,0.0025,9,6034,9221,15255,19993,2116,0.22947619564038607,3.595343605000039,0.6044575549000327
0.0075,0.01,0.005,9,6758,8549,15307,19995,1285,0.15030997777517838,3.743435918999978,0.5585026458483047
0.0075,0.0075,0.0125,9,8893,5181,14074,19993,357,0.06890561667631731,4.116868581999995,0.3681256217137985
0.01,0.0025,0.0025,9,15105,812,15917,19999,296,0.3645320197044335,2.072340460000021,0.05101463843689137
0.0075,0.01,0.0075,9,6779,8363,15142,19989,914,0.10929092430945833,3.893892828999981,0.552304847444195
0.0075,0.01,0.01,9,6734,8067,14801,19995,697,0.0864013883723813,4.274092904999975,0.5450307411661375
0.0075,0.0125,0.0025,9,4843,10408,15251,19994,1925,0.18495388162951576,3.9264247849999947,0.6824470526522851
0.0075,0.0125,0.005,9,5378,10123,15501,19993,1324,0.1307912674108466,3.9355845260000137,0.6530546416360234
0.0075,0.01,0.0125,9,6564,7968,14532,19995,556,0.06977911646586345,4.32012557500002,0.5483071841453344
0.01,0.0025,0.005,9,15734,489,16223,20000,86,0.17586912065439672,2.4324225879999517,0.030142390433335386
0.0075,0.0125,0.0075,9,5338,10122,15460,19996,954,0.0942501481920569,4.213095684999985,0.6547218628719276
0.01,0.0025,0.0075,9,15986,383,16369,20000,42,0.10966057441253264,2.799499054000023,0.02339788624839636
0.0075,0.0125,0.01,9,5140,10125,15265,19992,785,0.07753086419753086,4.358696845000054,0.6632820176875205
0.01,0.0025,0.01,9,16016,299,16315,19998,30,0.10033444816053512,3.148545942999988,0.018326693227091632
0.01,0.005,0.0025,9,11458,4701,16159,19999,1619,0.34439480961497554,2.8816959540000084,0.29092146791261836
0.0075,0.0125,0.0125,9,5010,10245,15255,19993,783,0.07642752562225476,4.614932918999955,0.671583087512291
0.01,0.0025,0.0125,9,16100,293,16393,20000,20,0.06825938566552901,3.5896582070000136,0.01787348258402977
0.01,0.005,0.005,9,12305,3626,15931,20000,696,0.19194704908990623,3.1188363690000074,0.2276065532609378
0.01,0.005,0.0075,9,12754,3186,15940,20000,363,0.11393596986817325,3.4204119990000095,0.19987452948557088
0.01,0.005,0.01,9,12838,2860,15698,20000,232,0.08111888111888112,3.701237918000004,0.18218881386163843
0.01,0.0075,0.0025,9,8617,8724,17341,20000,2399,0.27498853736817974,3.480256252999993,0.5030851738654056
0.01,0.005,0.0125,9,12855,2757,15612,20000,162,0.058759521218716,4.02788564399998,0.17659492697924672
0.01,0.0075,0.005,9,9586,7589,17175,20000,1318,0.17367242060877586,3.5986008579999975,0.441863173216885
0.01,0.0075,0.0075,9,9948,7142,17090,19999,788,0.11033323998879865,3.9252568990000327,0.4179052077238151
0.01,0.0075,0.01,9,9897,7007,16904,20000,517,0.07378335949764521,4.248031581000021,0.4145172740179839
0.01,0.01,0.0025,9,6550,11587,18137,19999,2572,0.22197290066453784,4.037065870999982,0.6388597893808238
0.01,0.0075,0.0125,9,9890,6718,16608,20000,404,0.06013694551949985,4.591554377000023,0.4045038535645472
0.01,0.01,0.005,9,7494,10755,18249,20000,1484,0.13798233379823338,4.168065947000002,0.5893473614992603
0.01,0.01,0.0075,9,7673,10581,18254,19999,953,0.09006710140818448,4.409596914000019,0.5796537745151747
0.0125,0.0025,0.0025,9,15664,918,16582,20000,362,0.39433551198257083,2.179030398000009,0.05536123507417682
0.01,0.01,0.01,9,7582,10406,17988,20000,698,0.06707668652700365,4.670963282000002,0.5784967756281966
0.0125,0.0025,0.005,9,16273,565,16838,20000,127,0.2247787610619469,2.5522161810000057,0.03355505404442333
0.01,0.0125,0.0025,9,5277,13093,18370,20000,2226,0.1700145115710685,4.502625326000043,0.7127381600435493
0.01,0.01,0.0125,9,7462,10423,17885,20000,609,0.05842847548690396,4.847270776000016,0.5827788649706458
0.01,0.0125,0.005,9,5887,12745,18632,19999,1490,0.1169085916045508,4.550756234999994,0.6840382138256763
0.0125,0.0025,0.0075,9,16475,442,16917,20000,52,0.11764705882352941,2.947100583000008,0.02612756398888692
0.01,0.0125,0.0075,9,5918,12775,18693,19999,979,0.07663405088062622,4.746514001000037,0.683410902476863
0.0125,0.0025,0.01,9,16509,384,16893,20000,30,0.078125,3.3035573380000187,0.022731308826141005
0.01,0.0125,0.01,9,5848,12732,18580,20000,806,0.06330505812126924,5.067528066000023,0.6852529601722283
0.0125,0.005,0.0025,9,12056,5198,17254,20000,1884,0.36244709503655254,2.961110677000022,0.3012634751362003
0.0125,0.0025,0.0125,9,16583,317,16900,20000,13,0.04100946372239748,3.6940040999999724,0.01875739644970414
0.0125,0.005,0.005,9,13158,4155,17313,20000,894,0.21516245487364621,3.33174956299996,0.23999306879223706
0.01,0.0125,0.0125,9,5688,12986,18674,19999,703,0.0541352225473587,5.342565500999967,0.6954053764592482
